date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:07:19	11045/11045	---M--	200	added ('OK')	image/png	etag:%226200d944-2b25%22	https://separateweb.com/niwax-demo/images/shape/shape-f.png	D:/muneem/separateweb.com/niwax-demo/images/shape/shape-f.png	(from https://separateweb.com/niwax-demo/css/style.css)
01:07:19	8705/8705	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d945-2201%22	https://separateweb.com/niwax-demo/images/shape/stars.svg	D:/muneem/separateweb.com/niwax-demo/images/shape/stars.svg	(from https://separateweb.com/niwax-demo/css/style.css)
01:07:20	349915/349915	---M--	200	added ('OK')	image/jpeg	etag:%226200d923-556db%22	https://separateweb.com/niwax-demo/images/shape/bg-gradient.jpg	D:/muneem/separateweb.com/niwax-demo/images/shape/bg-gradient.jpg	(from https://separateweb.com/niwax-demo/css/style.css)
01:07:20	596954/596954	---M--	200	added ('OK')	image/png	etag:%226200d896-91bda%22	https://separateweb.com/niwax-demo/images/hero/freelancer.png	D:/muneem/separateweb.com/niwax-demo/images/hero/freelancer.png	(from https://separateweb.com/niwax-demo/css/responsive.css)
01:07:20	513/513	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8ca-201%22	https://separateweb.com/niwax-demo/images/hero/wave-hero-dark.svg	D:/muneem/separateweb.com/niwax-demo/images/hero/wave-hero-dark.svg	(from https://separateweb.com/niwax-demo/css/darkmode.css)
01:07:20	3036/3036	---MCZ	200	added ('OK')	text/css	etag:W/%226200d7e8-103f%22	https://separateweb.com/niwax-demo/css/demo-css.css	D:/muneem/separateweb.com/niwax-demo/css/demo-css.css	(from https://separateweb.com/niwax-demo/)
01:07:21	1676/1676	---M--	200	added ('OK')	image/png	etag:%226200d95d-68c%22	https://separateweb.com/niwax-demo/img/logo.png	D:/muneem/separateweb.com/niwax-demo/img/logo.png	(from https://separateweb.com/niwax-demo/)
01:07:21	912/912	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d3-390%22	https://separateweb.com/niwax-demo/images/icons/envato.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/envato.svg	(from https://separateweb.com/niwax-demo/)
01:07:21	143235/143235	---M--	200	added ('OK')	image/jpeg	etag:%226200d95f-22f83%22	https://separateweb.com/niwax-demo/img/screen-1.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-1.jpg	(from https://separateweb.com/niwax-demo/)
01:07:21	166657/166657	---M--	200	added ('OK')	image/jpeg	etag:%226200d960-28b01%22	https://separateweb.com/niwax-demo/img/screen-2.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-2.jpg	(from https://separateweb.com/niwax-demo/)
01:07:22	132023/132023	---M--	200	added ('OK')	image/jpeg	etag:%226200d961-203b7%22	https://separateweb.com/niwax-demo/img/screen-3.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-3.jpg	(from https://separateweb.com/niwax-demo/)
01:07:22	173335/173335	---M--	200	added ('OK')	image/jpeg	etag:%226200d962-2a517%22	https://separateweb.com/niwax-demo/img/screen-4.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-4.jpg	(from https://separateweb.com/niwax-demo/)
01:07:22	141739/141739	---M--	200	added ('OK')	image/jpeg	etag:%226200d963-229ab%22	https://separateweb.com/niwax-demo/img/screen-5.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-5.jpg	(from https://separateweb.com/niwax-demo/)
01:07:22	154268/154268	---M--	200	added ('OK')	image/jpeg	etag:%226200d964-25a9c%22	https://separateweb.com/niwax-demo/img/screen-6.jpg	D:/muneem/separateweb.com/niwax-demo/img/screen-6.jpg	(from https://separateweb.com/niwax-demo/)
01:07:22	4680/4680	---M--	200	added ('OK')	image/png	etag:%226200d951-1248%22	https://separateweb.com/niwax-demo/img/bootstrap.png	D:/muneem/separateweb.com/niwax-demo/img/bootstrap.png	(from https://separateweb.com/niwax-demo/)
01:07:23	1079/1079	---M--	200	added ('OK')	image/png	etag:%226200d95b-437%22	https://separateweb.com/niwax-demo/img/html-code.png	D:/muneem/separateweb.com/niwax-demo/img/html-code.png	(from https://separateweb.com/niwax-demo/)
01:07:23	1966/1966	---M--	200	added ('OK')	image/png	etag:%226200d954-7ae%22	https://separateweb.com/niwax-demo/img/components.png	D:/muneem/separateweb.com/niwax-demo/img/components.png	(from https://separateweb.com/niwax-demo/)
01:07:23	2024/2024	---M--	200	added ('OK')	image/png	etag:%226200d95e-7e8%22	https://separateweb.com/niwax-demo/img/mobile.png	D:/muneem/separateweb.com/niwax-demo/img/mobile.png	(from https://separateweb.com/niwax-demo/)
01:07:23	2499/2499	---M--	200	added ('OK')	image/png	etag:%226200d964-9c3%22	https://separateweb.com/niwax-demo/img/touch-screen.png	D:/muneem/separateweb.com/niwax-demo/img/touch-screen.png	(from https://separateweb.com/niwax-demo/)
01:07:23	1636/1636	---M--	200	added ('OK')	image/png	etag:%226200d959-664%22	https://separateweb.com/niwax-demo/img/google-fonts.png	D:/muneem/separateweb.com/niwax-demo/img/google-fonts.png	(from https://separateweb.com/niwax-demo/)
01:07:24	2787/2787	---M--	200	added ('OK')	image/png	etag:%226200d964-ae3%22	https://separateweb.com/niwax-demo/img/vector.png	D:/muneem/separateweb.com/niwax-demo/img/vector.png	(from https://separateweb.com/niwax-demo/)
01:07:24	921/921	---M--	200	added ('OK')	image/png	etag:%226200d95b-399%22	https://separateweb.com/niwax-demo/img/html.png	D:/muneem/separateweb.com/niwax-demo/img/html.png	(from https://separateweb.com/niwax-demo/)
01:07:24	2037/2037	---M--	200	added ('OK')	image/png	etag:%226200d957-7f5%22	https://separateweb.com/niwax-demo/img/docs.png	D:/muneem/separateweb.com/niwax-demo/img/docs.png	(from https://separateweb.com/niwax-demo/)
01:07:24	57750/57750	---M--	200	added ('OK')	image/jpeg	etag:%226200d956-e196%22	https://separateweb.com/niwax-demo/img/digital-agency.jpg	D:/muneem/separateweb.com/niwax-demo/img/digital-agency.jpg	(from https://separateweb.com/niwax-demo/)
01:07:25	142787/142787	---M--	200	added ('OK')	image/jpeg	etag:%226200d966-22dc3%22	https://separateweb.com/niwax-demo/img/web-design.jpg	D:/muneem/separateweb.com/niwax-demo/img/web-design.jpg	(from https://separateweb.com/niwax-demo/)
01:07:25	139581/139581	---M--	200	added ('OK')	image/jpeg	etag:%226200d950-2213d%22	https://separateweb.com/niwax-demo/img/app-development.jpg	D:/muneem/separateweb.com/niwax-demo/img/app-development.jpg	(from https://separateweb.com/niwax-demo/)
01:07:25	146181/146181	---M--	200	added ('OK')	image/jpeg	etag:%226200d957-23b05%22	https://separateweb.com/niwax-demo/img/digital-marketing.jpg	D:/muneem/separateweb.com/niwax-demo/img/digital-marketing.jpg	(from https://separateweb.com/niwax-demo/)
01:07:25	121736/121736	---M--	200	added ('OK')	image/jpeg	etag:%226200d95d-1db88%22	https://separateweb.com/niwax-demo/img/lead-generation.jpg	D:/muneem/separateweb.com/niwax-demo/img/lead-generation.jpg	(from https://separateweb.com/niwax-demo/)
01:07:25	119351/119351	---M--	200	added ('OK')	image/jpeg	etag:%226200d958-1d237%22	https://separateweb.com/niwax-demo/img/freelance.jpg	D:/muneem/separateweb.com/niwax-demo/img/freelance.jpg	(from https://separateweb.com/niwax-demo/)
01:07:26	89239/89239	---M--	200	added ('OK')	image/jpeg	etag:%226200d95d-15c97%22	https://separateweb.com/niwax-demo/img/minimal-portfolio.jpg	D:/muneem/separateweb.com/niwax-demo/img/minimal-portfolio.jpg	(from https://separateweb.com/niwax-demo/)
01:07:26	114849/114849	---M--	200	added ('OK')	image/jpeg	etag:%226200d954-1c0a1%22	https://separateweb.com/niwax-demo/img/creative-agency.jpg	D:/muneem/separateweb.com/niwax-demo/img/creative-agency.jpg	(from https://separateweb.com/niwax-demo/)
01:07:26	114188/114188	---M--	200	added ('OK')	image/jpeg	etag:%226200d952-1be0c%22	https://separateweb.com/niwax-demo/img/branding-agency.jpg	D:/muneem/separateweb.com/niwax-demo/img/branding-agency.jpg	(from https://separateweb.com/niwax-demo/)
01:07:26	110550/110550	---M--	200	added ('OK')	image/jpeg	etag:%226200d95e-1afd6%22	https://separateweb.com/niwax-demo/img/modern-agency.jpg	D:/muneem/separateweb.com/niwax-demo/img/modern-agency.jpg	(from https://separateweb.com/niwax-demo/)
01:07:27	96318/96318	---M--	200	added ('OK')	image/jpeg	etag:%226200d953-1783e%22	https://separateweb.com/niwax-demo/img/business-and-startup.jpg	D:/muneem/separateweb.com/niwax-demo/img/business-and-startup.jpg	(from https://separateweb.com/niwax-demo/)
01:07:27	126422/126422	---M--	200	added ('OK')	image/jpeg	etag:%226200d959-1edd6%22	https://separateweb.com/niwax-demo/img/graphic-studio.jpg	D:/muneem/separateweb.com/niwax-demo/img/graphic-studio.jpg	(from https://separateweb.com/niwax-demo/)
01:07:27	50173/50173	---M--	200	added ('OK')	image/jpeg	etag:%226200d95c-c3fd%22	https://separateweb.com/niwax-demo/img/landing-page-2.jpg	D:/muneem/separateweb.com/niwax-demo/img/landing-page-2.jpg	(from https://separateweb.com/niwax-demo/)
01:07:27	48165/48165	---M--	200	added ('OK')	image/jpeg	etag:%226200d95c-bc25%22	https://separateweb.com/niwax-demo/img/landing-page-1.jpg	D:/muneem/separateweb.com/niwax-demo/img/landing-page-1.jpg	(from https://separateweb.com/niwax-demo/)
01:07:27	94732/94732	---M--	200	added ('OK')	image/jpeg	etag:%226200d958-1720c%22	https://separateweb.com/niwax-demo/img/freelance-v2.jpg	D:/muneem/separateweb.com/niwax-demo/img/freelance-v2.jpg	(from https://separateweb.com/niwax-demo/)
01:07:28	147057/147057	---M--	200	added ('OK')	image/jpeg	etag:%226200d956-23e71%22	https://separateweb.com/niwax-demo/img/digital-agency-v3.jpg	D:/muneem/separateweb.com/niwax-demo/img/digital-agency-v3.jpg	(from https://separateweb.com/niwax-demo/)
01:07:28	140037/140037	---M--	200	added ('OK')	image/jpeg	etag:%226200d955-22305%22	https://separateweb.com/niwax-demo/img/digital-agency-v2.jpg	D:/muneem/separateweb.com/niwax-demo/img/digital-agency-v2.jpg	(from https://separateweb.com/niwax-demo/)
01:07:28	47330/47330	---M--	200	added ('OK')	image/jpeg	etag:%226200d95e-b8e2%22	https://separateweb.com/niwax-demo/img/more-demo.jpg	D:/muneem/separateweb.com/niwax-demo/img/more-demo.jpg	(from https://separateweb.com/niwax-demo/)
01:07:28	7550/7550	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:49%20GMT	https://separateweb.com/niwax-demo/gdprcookies-banner-v1.html	D:/muneem/separateweb.com/niwax-demo/gdprcookies-banner-v1.html	(from https://separateweb.com/niwax-demo/)
01:07:29	7798/7798	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:49%20GMT	https://separateweb.com/niwax-demo/gdprcookies-banner-v2.html	D:/muneem/separateweb.com/niwax-demo/gdprcookies-banner-v2.html	(from https://separateweb.com/niwax-demo/)
01:07:29	7729/7729	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:44%20GMT	https://separateweb.com/niwax-demo/mouse-cursor.html	D:/muneem/separateweb.com/niwax-demo/mouse-cursor.html	(from https://separateweb.com/niwax-demo/)
01:07:29	7792/7792	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:44%20GMT	https://separateweb.com/niwax-demo/mouse-cursor-v2.html	D:/muneem/separateweb.com/niwax-demo/mouse-cursor-v2.html	(from https://separateweb.com/niwax-demo/)
01:07:29	40230/40230	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:36%20GMT	https://separateweb.com/niwax-demo/slider.html	D:/muneem/separateweb.com/niwax-demo/slider.html	(from https://separateweb.com/niwax-demo/)
01:07:30	39362/39362	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:40%20GMT	https://separateweb.com/niwax-demo/terms-and-conditions.html	D:/muneem/separateweb.com/niwax-demo/terms-and-conditions.html	(from https://separateweb.com/niwax-demo/)
01:07:30	39252/39252	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:42%20GMT	https://separateweb.com/niwax-demo/privacy-policy.html	D:/muneem/separateweb.com/niwax-demo/privacy-policy.html	(from https://separateweb.com/niwax-demo/)
01:07:30	42053/42053	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:24%20GMT	https://separateweb.com/niwax-demo/contact-from.html	D:/muneem/separateweb.com/niwax-demo/contact-from.html	(from https://separateweb.com/niwax-demo/)
01:07:30	915/915	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d3-393%22	https://separateweb.com/niwax-demo/images/icons/envato2.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/envato2.svg	(from https://separateweb.com/niwax-demo/)
01:07:30	4887/4887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d954-1317%22	https://separateweb.com/niwax-demo/img/conversion-rate.svg	D:/muneem/separateweb.com/niwax-demo/img/conversion-rate.svg	(from https://separateweb.com/niwax-demo/)
01:07:31	4643/4643	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d950-1223%22	https://separateweb.com/niwax-demo/img/ab-testing.svg	D:/muneem/separateweb.com/niwax-demo/img/ab-testing.svg	(from https://separateweb.com/niwax-demo/)
01:07:31	8874/8874	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d952-22aa%22	https://separateweb.com/niwax-demo/img/branding.svg	D:/muneem/separateweb.com/niwax-demo/img/branding.svg	(from https://separateweb.com/niwax-demo/)
01:07:31	4090/4090	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d953-ffa%22	https://separateweb.com/niwax-demo/img/color-palette.svg	D:/muneem/separateweb.com/niwax-demo/img/color-palette.svg	(from https://separateweb.com/niwax-demo/)
01:07:31	8028/8028	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d966-1f5c%22	https://separateweb.com/niwax-demo/img/web-design.svg	D:/muneem/separateweb.com/niwax-demo/img/web-design.svg	(from https://separateweb.com/niwax-demo/)
01:07:31	2205/2205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d953-89d%22	https://separateweb.com/niwax-demo/img/code.svg	D:/muneem/separateweb.com/niwax-demo/img/code.svg	(from https://separateweb.com/niwax-demo/)
01:07:32	1172/1172	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d953-494%22	https://separateweb.com/niwax-demo/img/columns.svg	D:/muneem/separateweb.com/niwax-demo/img/columns.svg	(from https://separateweb.com/niwax-demo/)
01:07:32	1916/1916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d954-77c%22	https://separateweb.com/niwax-demo/img/contact.svg	D:/muneem/separateweb.com/niwax-demo/img/contact.svg	(from https://separateweb.com/niwax-demo/)
01:07:32	362985/362985	---M--	200	added ('OK')	image/png	etag:%226200d95a-589e9%22	https://separateweb.com/niwax-demo/img/home-demo.png	D:/muneem/separateweb.com/niwax-demo/img/home-demo.png	(from https://separateweb.com/niwax-demo/)
01:07:32	2575/2575	---MCZ	200	added ('OK')	application/javascript	etag:W/%226200d96c-c7c%22	https://separateweb.com/niwax-demo/js/typer.js	D:/muneem/separateweb.com/niwax-demo/js/typer.js	(from https://separateweb.com/niwax-demo/)
01:07:33	11070/11070	---M--	200	added ('OK')	image/png	etag:%226200d88e-2b3e%22	https://separateweb.com/niwax-demo/images/hero/awards-logo.png	D:/muneem/separateweb.com/niwax-demo/images/hero/awards-logo.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:33	47366/47366	---M--	200	added ('OK')	image/png	etag:%226200d917-b906%22	https://separateweb.com/niwax-demo/images/service/vr.png	D:/muneem/separateweb.com/niwax-demo/images/service/vr.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:33	51639/51639	---M--	200	added ('OK')	image/png	etag:%226200d906-c9b7%22	https://separateweb.com/niwax-demo/images/service/app-develop.png	D:/muneem/separateweb.com/niwax-demo/images/service/app-develop.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:33	83939/83939	---M--	200	added ('OK')	image/png	etag:%226200d915-147e3%22	https://separateweb.com/niwax-demo/images/service/startup.png	D:/muneem/separateweb.com/niwax-demo/images/service/startup.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:33	88033/88033	---M--	200	added ('OK')	image/png	etag:%226200d909-157e1%22	https://separateweb.com/niwax-demo/images/service/car-rental.png	D:/muneem/separateweb.com/niwax-demo/images/service/car-rental.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:34	66393/66393	---M--	200	added ('OK')	image/png	etag:%226200d90d-10359%22	https://separateweb.com/niwax-demo/images/service/marketing.png	D:/muneem/separateweb.com/niwax-demo/images/service/marketing.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:34	69854/69854	---M--	200	added ('OK')	image/png	etag:%226200d90b-110de%22	https://separateweb.com/niwax-demo/images/service/ewallet.png	D:/muneem/separateweb.com/niwax-demo/images/service/ewallet.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:34	5170/5170	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d2-1432%22	https://separateweb.com/niwax-demo/images/icons/development.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/development.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:34	12893/12893	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d3-325d%22	https://separateweb.com/niwax-demo/images/icons/ecommerce.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/ecommerce.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:34	6032/6032	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8cb-1790%22	https://separateweb.com/niwax-demo/images/icons/app.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/app.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:35	11585/11585	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8ec-2d41%22	https://separateweb.com/niwax-demo/images/icons/tech.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/tech.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:35	10144/10144	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8e1-27a0%22	https://separateweb.com/niwax-demo/images/icons/seo.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/seo.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:35	2447/2447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8e8-98f%22	https://separateweb.com/niwax-demo/images/icons/startup.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/startup.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:35	15351/15351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8ec-3bf7%22	https://separateweb.com/niwax-demo/images/icons/team.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/team.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:36	11748/11748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d2-2de4%22	https://separateweb.com/niwax-demo/images/icons/deal.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/deal.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:36	2383/2383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d0-94f%22	https://separateweb.com/niwax-demo/images/icons/computers.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/computers.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:36	6018/6018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8f2-1782%22	https://separateweb.com/niwax-demo/images/icons/worker.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/worker.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:36	4115/4115	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226200d8d1-1013%22	https://separateweb.com/niwax-demo/images/icons/customer-service.svg	D:/muneem/separateweb.com/niwax-demo/images/icons/customer-service.svg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:36	78688/78688	---M--	200	added ('OK')	image/jpeg	etag:%226200d7f8-13360%22	https://separateweb.com/niwax-demo/images/about/about-company.jpg	D:/muneem/separateweb.com/niwax-demo/images/about/about-company.jpg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:37	34050/34050	---M--	200	added ('OK')	image/jpeg	etag:%226200d8fb-8502%22	https://separateweb.com/niwax-demo/images/portfolio/image-d.jpg	D:/muneem/separateweb.com/niwax-demo/images/portfolio/image-d.jpg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:37	31834/31834	---M--	200	added ('OK')	image/jpeg	etag:%226200d8fb-7c5a%22	https://separateweb.com/niwax-demo/images/portfolio/image-c.jpg	D:/muneem/separateweb.com/niwax-demo/images/portfolio/image-c.jpg	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:37	13385/13385	---M--	200	added ('OK')	image/png	etag:%226200d837-3449%22	https://separateweb.com/niwax-demo/images/client/clients-1.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-1.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:37	12295/12295	---M--	200	added ('OK')	image/png	etag:%226200d839-3007%22	https://separateweb.com/niwax-demo/images/client/clients-2.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-2.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:37	11371/11371	---M--	200	added ('OK')	image/png	etag:%226200d839-2c6b%22	https://separateweb.com/niwax-demo/images/client/clients-3.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-3.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:38	15694/15694	---M--	200	added ('OK')	image/png	etag:%226200d83a-3d4e%22	https://separateweb.com/niwax-demo/images/client/clients-4.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-4.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:38	14631/14631	---M--	200	added ('OK')	image/png	etag:%226200d83a-3927%22	https://separateweb.com/niwax-demo/images/client/clients-5.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-5.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:38	14297/14297	---M--	200	added ('OK')	image/png	etag:%226200d83a-37d9%22	https://separateweb.com/niwax-demo/images/client/clients-6.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-6.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:38	11077/11077	---M--	200	added ('OK')	image/png	etag:%226200d83b-2b45%22	https://separateweb.com/niwax-demo/images/client/clients-7.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-7.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:39	11492/11492	---M--	200	added ('OK')	image/png	etag:%226200d83b-2ce4%22	https://separateweb.com/niwax-demo/images/client/clients-8.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-8.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:39	11287/11287	---M--	200	added ('OK')	image/png	etag:%226200d83b-2c17%22	https://separateweb.com/niwax-demo/images/client/clients-9.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-9.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:39	11865/11865	---M--	200	added ('OK')	image/png	etag:%226200d837-2e59%22	https://separateweb.com/niwax-demo/images/client/clients-10.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-10.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:39	6946/6946	---M--	200	added ('OK')	image/png	etag:%226200d837-1b22%22	https://separateweb.com/niwax-demo/images/client/clients-11.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-11.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:39	13836/13836	---M--	200	added ('OK')	image/png	etag:%226200d838-360c%22	https://separateweb.com/niwax-demo/images/client/clients-12.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-12.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:40	15801/15801	---M--	200	added ('OK')	image/png	etag:%226200d838-3db9%22	https://separateweb.com/niwax-demo/images/client/clients-13.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-13.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:40	9552/9552	---M--	200	added ('OK')	image/png	etag:%226200d838-2550%22	https://separateweb.com/niwax-demo/images/client/clients-14.png	D:/muneem/separateweb.com/niwax-demo/images/client/clients-14.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:40	16411/16411	---M--	200	added ('OK')	image/png	etag:%226200d7fa-401b%22	https://separateweb.com/niwax-demo/images/about/badges-a.png	D:/muneem/separateweb.com/niwax-demo/images/about/badges-a.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:40	14486/14486	---M--	200	added ('OK')	image/png	etag:%226200d7fa-3896%22	https://separateweb.com/niwax-demo/images/about/badges-b.png	D:/muneem/separateweb.com/niwax-demo/images/about/badges-b.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:41	13772/13772	---M--	200	added ('OK')	image/png	etag:%226200d7fa-35cc%22	https://separateweb.com/niwax-demo/images/about/badges-c.png	D:/muneem/separateweb.com/niwax-demo/images/about/badges-c.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:41	9239/9239	---M--	200	added ('OK')	image/png	etag:%226200d7fa-2417%22	https://separateweb.com/niwax-demo/images/about/badges-d.png	D:/muneem/separateweb.com/niwax-demo/images/about/badges-d.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:41	1405/1405	---M--	200	added ('OK')	image/png	etag:%226200d8d6-57d%22	https://separateweb.com/niwax-demo/images/icons/icon-1.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-1.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:41	990/990	---M--	200	added ('OK')	image/png	etag:%226200d8d7-3de%22	https://separateweb.com/niwax-demo/images/icons/icon-2.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-2.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:41	1265/1265	---M--	200	added ('OK')	image/png	etag:%226200d8d7-4f1%22	https://separateweb.com/niwax-demo/images/icons/icon-3.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-3.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:42	1058/1058	---M--	200	added ('OK')	image/png	etag:%226200d8d7-422%22	https://separateweb.com/niwax-demo/images/icons/icon-4.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-4.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:42	924/924	---M--	200	added ('OK')	image/png	etag:%226200d8d8-39c%22	https://separateweb.com/niwax-demo/images/icons/icon-5.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-5.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:42	950/950	---M--	200	added ('OK')	image/png	etag:%226200d8d8-3b6%22	https://separateweb.com/niwax-demo/images/icons/icon-6.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-6.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
01:07:42	1144/1144	---M--	200	added ('OK')	image/png	etag:%226200d8d8-478%22	https://separateweb.com/niwax-demo/images/icons/icon-7.png	D:/muneem/separateweb.com/niwax-demo/images/icons/icon-7.png	(from https://separateweb.com/niwax-demo/digital-agency.html)
